cdd_event_id,customer_id,event_date,event_type,new_risk_score,previous_risk_level,new_risk_level,summary,edd_id,triggered_by,reviewer
CDD_45ABFA42E4,CUST_4CF8C15B,2024-10-07,periodic_review,0.904,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_978853038D,Automated CDD Schedule,James Wilson
CDD_1F2B383AD9,CUST_4CF8C15B,2024-11-20,periodic_review,0.788,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_4E17C8F4DF,Automated CDD Schedule,Lisa Anderson
CDD_5D63FBF84D,CUST_4CF8C15B,2024-12-18,periodic_review,0.777,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_53CD15399F,Automated CDD Schedule,Sarah Chen
CDD_093684B66A,CUST_4CF8C15B,2025-01-03,periodic_review,0.885,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_F4C8894D55,Automated CDD Schedule,Emily Thompson
CDD_38BDFF9043,CUST_4CF8C15B,2025-02-04,periodic_review,0.76,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_6557903E21,Automated CDD Schedule,Maria Garcia
CDD_53F6323298,CUST_4CF8C15B,2025-03-20,periodic_review,0.865,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_9D85A1E7BE,Automated CDD Schedule,Jessica Martinez
CDD_880F249456,CUST_4CF8C15B,2025-04-26,periodic_review,0.896,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_576C16C1B0,Automated CDD Schedule,Robert Johnson
CDD_F1A8459780,CUST_4CF8C15B,2025-05-17,periodic_review,0.874,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_0480124C4E,Automated CDD Schedule,William Taylor
CDD_CF87EEB9BD,CUST_4CF8C15B,2025-06-18,periodic_review,0.842,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_B0F2CC62E2,Automated CDD Schedule,Emily Thompson
CDD_84B973BCE6,CUST_4CF8C15B,2025-07-13,risk_level_change,0.63,high,medium,Risk level increased during periodic CDD review,,Risk Model,Emily Thompson
CDD_FB0FD9C5A9,CUST_4CF8C15B,2025-07-28,periodic_review,0.57,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,William Taylor
CDD_B65E64A4F0,CUST_4CF8C15B,2025-08-16,periodic_review,0.693,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Jessica Martinez
CDD_9E12E2AF2D,CUST_4CF8C15B,2025-09-20,risk_level_change,0.923,medium,high,Risk level increased during periodic CDD review - EDD investigation initiated,EDD_5A97D6A826,Risk Model,Lisa Anderson
CDD_3A202B0329,CUST_4CF8C15B,2025-11-03,periodic_review,0.813,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_D6875BE1F0,Automated CDD Schedule,William Taylor
CDD_9DF37E3A8C,CUST_26E13476,2022-05-18,initial_risk_assessment,0.6,,medium,Initial onboarding risk assessment - Classified as medium risk,,Onboarding System,Lisa Anderson
CDD_F63154EACB,CUST_26E13476,2022-11-14,periodic_review,0.555,medium,medium,Routine CDD review - Risk level maintained at medium - EDD investigation initiated,EDD_15A5C9FDB0,Automated CDD Schedule,James Wilson
CDD_59242A4D35,CUST_26E13476,2023-05-27,periodic_review,0.646,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Jessica Martinez
CDD_C73B90D587,CUST_26E13476,2023-11-11,periodic_review,0.513,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Jessica Martinez
CDD_10A8C0C285,CUST_26E13476,2024-05-21,periodic_review,0.594,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Robert Johnson
CDD_6F40ACCA26,CUST_26E13476,2024-11-22,periodic_review,0.581,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,William Taylor
CDD_5F28EC72CA,CUST_26E13476,2025-05-08,periodic_review,0.689,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Emily Thompson
CDD_839B284355,CUST_C23EF5F7,2022-11-26,initial_risk_assessment,0.85,,high,Initial onboarding risk assessment - Classified as high risk,,Onboarding System,Michael Rodriguez
CDD_903D5CCD79,CUST_C23EF5F7,2023-05-25,periodic_review,0.759,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_BAD4463E5A,Automated CDD Schedule,William Taylor
CDD_37AD2DBBD7,CUST_C23EF5F7,2023-11-14,periodic_review,0.793,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_90B7A49B9A,Automated CDD Schedule,William Taylor
CDD_6EE19F5C5E,CUST_C23EF5F7,2024-05-14,periodic_review,0.878,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_316D81E7DD,Automated CDD Schedule,Jessica Martinez
CDD_17F8018EDE,CUST_C23EF5F7,2024-11-18,risk_level_change,0.534,high,medium,Risk level increased during periodic CDD review,,Risk Model,Jessica Martinez
CDD_61D34E43EA,CUST_C23EF5F7,2025-05-06,risk_level_change,0.299,medium,low,Risk level increased during periodic CDD review,,Risk Model,Emily Thompson
CDD_6AB6830605,CUST_C23EF5F7,2025-11-01,periodic_review,0.397,low,low,Routine CDD review - Risk level maintained at low,,Automated CDD Schedule,Michael Rodriguez
CDD_305E660FD6,CUST_1057A05F,2023-07-21,initial_risk_assessment,0.3,,low,Initial onboarding risk assessment - Classified as low risk,,Onboarding System,Robert Johnson
CDD_8049423DFA,CUST_1057A05F,2024-01-17,periodic_review,0.27,low,low,Routine CDD review - Risk level maintained at low,,Automated CDD Schedule,Sarah Chen
CDD_EF2EE6182E,CUST_1057A05F,2024-07-06,periodic_review,0.205,low,low,Routine CDD review - Risk level maintained at low,,Automated CDD Schedule,Jessica Martinez
CDD_5C257118AC,CUST_1057A05F,2024-12-22,periodic_review,0.379,low,low,Routine CDD review - Risk level maintained at low,,Automated CDD Schedule,David Kim
CDD_ED68B956C4,CUST_1057A05F,2025-06-28,periodic_review,0.31,low,low,Routine CDD review - Risk level maintained at low,,Automated CDD Schedule,David Kim
CDD_E1FCEAB5C9,CUST_35E3B344,2023-11-15,initial_risk_assessment,0.6,,medium,Initial onboarding risk assessment - Classified as medium risk,,Onboarding System,Robert Johnson
CDD_84652C0DAB,CUST_35E3B344,2024-02-13,periodic_review,0.695,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Lisa Anderson
CDD_495E8A742C,CUST_35E3B344,2024-04-28,periodic_review,0.607,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Sarah Chen
CDD_C790E9C373,CUST_35E3B344,2024-08-04,periodic_review,0.634,medium,medium,Routine CDD review - Risk level maintained at medium - EDD investigation initiated,EDD_D8E39A4EEA,Automated CDD Schedule,Lisa Anderson
CDD_0D415FF8C6,CUST_35E3B344,2024-11-08,periodic_review,0.594,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Emily Thompson
CDD_BCB34BA259,CUST_35E3B344,2025-02-02,periodic_review,0.623,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,James Wilson
CDD_A17593B737,CUST_35E3B344,2025-05-09,periodic_review,0.518,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Robert Johnson
CDD_BC2D35FE65,CUST_35E3B344,2025-08-12,periodic_review,0.545,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Robert Johnson
CDD_DFCFA36DAD,CUST_0FC29402,2023-12-01,initial_risk_assessment,0.3,,low,Initial onboarding risk assessment - Classified as low risk,,Onboarding System,James Wilson
CDD_A993CF711D,CUST_0FC29402,2024-05-29,periodic_review,0.38,low,low,Routine CDD review - Risk level maintained at low,,Automated CDD Schedule,Jessica Martinez
CDD_F880756B6D,CUST_0FC29402,2024-11-15,periodic_review,0.266,low,low,Routine CDD review - Risk level maintained at low,,Automated CDD Schedule,James Wilson
CDD_5D86CEF80C,CUST_0FC29402,2025-05-08,periodic_review,0.385,low,low,Routine CDD review - Risk level maintained at low,,Automated CDD Schedule,Maria Garcia
CDD_D9A3D28BBC,CUST_F55B13C3,2023-01-26,initial_risk_assessment,0.3,,low,Initial onboarding risk assessment - Classified as low risk,,Onboarding System,Sarah Chen
CDD_5AAA1002BE,CUST_F55B13C3,2024-01-26,periodic_review,0.393,low,low,Routine CDD review - Risk level maintained at low,,Automated CDD Schedule,James Wilson
CDD_17B274E060,CUST_F55B13C3,2025-02-02,periodic_review,0.319,low,low,Routine CDD review - Risk level maintained at low,,Automated CDD Schedule,Maria Garcia
CDD_C3DE77B571,CUST_38F05F0C,2022-07-18,initial_risk_assessment,0.85,,high,Initial onboarding risk assessment - Classified as high risk,,Onboarding System,Maria Garcia
CDD_E7F7F5AB28,CUST_38F05F0C,2022-10-16,periodic_review,0.822,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_D75FBA3D22,Automated CDD Schedule,Michael Rodriguez
CDD_8E326C7679,CUST_38F05F0C,2023-01-10,periodic_review,0.898,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_02357B177B,Automated CDD Schedule,Lisa Anderson
CDD_1A86C7FE52,CUST_38F05F0C,2023-04-07,periodic_review,0.769,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_7FADF2A65D,Automated CDD Schedule,Robert Johnson
CDD_39512CCB66,CUST_38F05F0C,2023-07-04,periodic_review,0.778,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_99D543D712,Automated CDD Schedule,David Kim
CDD_EC77E083C9,CUST_38F05F0C,2023-10-17,periodic_review,0.797,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_B1B8D9C2F5,Automated CDD Schedule,Robert Johnson
CDD_9FD395235B,CUST_38F05F0C,2024-01-08,periodic_review,0.783,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_C031A179D5,Automated CDD Schedule,James Wilson
CDD_4948698F97,CUST_38F05F0C,2024-04-02,periodic_review,0.899,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_DB6005E5D0,Automated CDD Schedule,Sarah Chen
CDD_F7236EE7EB,CUST_38F05F0C,2024-06-16,periodic_review,0.842,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_7E8B51051B,Automated CDD Schedule,Jessica Martinez
CDD_6A7B153769,CUST_38F05F0C,2024-09-08,periodic_review,0.885,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_B4AB2B006E,Automated CDD Schedule,James Wilson
CDD_A08A9B18B1,CUST_38F05F0C,2024-12-12,periodic_review,0.92,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_9A2D2F0846,Automated CDD Schedule,James Wilson
CDD_B62E4260EC,CUST_38F05F0C,2025-03-19,periodic_review,0.804,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_C455AB09AD,Automated CDD Schedule,Lisa Anderson
CDD_319D932BE1,CUST_38F05F0C,2025-06-29,periodic_review,0.791,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_7962628E1B,Automated CDD Schedule,Robert Johnson
CDD_A454BE677C,CUST_38F05F0C,2025-09-23,periodic_review,0.862,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_67A6509BAC,Automated CDD Schedule,Robert Johnson
CDD_2A32C19EBE,CUST_F7DE6478,2022-02-10,initial_risk_assessment,0.6,,medium,Initial onboarding risk assessment - Classified as medium risk,,Onboarding System,Lisa Anderson
CDD_4CB1FDDDBC,CUST_F7DE6478,2022-05-11,periodic_review,0.638,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,David Kim
CDD_B5786B0DD0,CUST_F7DE6478,2022-08-22,periodic_review,0.555,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Robert Johnson
CDD_D3669EBBE9,CUST_F7DE6478,2022-11-18,periodic_review,0.52,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Maria Garcia
CDD_78223670B5,CUST_F7DE6478,2023-02-05,periodic_review,0.657,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Maria Garcia
CDD_BE209AC80C,CUST_F7DE6478,2023-05-06,periodic_review,0.52,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Robert Johnson
CDD_026C659D7E,CUST_F7DE6478,2023-08-11,periodic_review,0.558,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,James Wilson
CDD_434BD10046,CUST_F7DE6478,2023-10-29,periodic_review,0.576,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Michael Rodriguez
CDD_BB45ECE86A,CUST_F7DE6478,2024-01-17,periodic_review,0.644,medium,medium,Routine CDD review - Risk level maintained at medium - EDD investigation initiated,EDD_79CA74E933,Automated CDD Schedule,Robert Johnson
CDD_FB3C2D4459,CUST_F7DE6478,2024-04-21,periodic_review,0.676,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,James Wilson
CDD_CB9DA74A86,CUST_F7DE6478,2024-07-11,periodic_review,0.642,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Robert Johnson
CDD_DAD5F00072,CUST_F7DE6478,2024-10-01,periodic_review,0.685,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Sarah Chen
CDD_DC04C68D61,CUST_F7DE6478,2024-12-27,periodic_review,0.609,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,David Kim
CDD_E965CC3CFA,CUST_F7DE6478,2025-03-29,periodic_review,0.624,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Sarah Chen
CDD_916C0607BD,CUST_F7DE6478,2025-06-23,periodic_review,0.554,medium,medium,Routine CDD review - Risk level maintained at medium - EDD investigation initiated,EDD_EDF6C3D499,Automated CDD Schedule,William Taylor
CDD_DBEF360CB2,CUST_F7DE6478,2025-09-21,periodic_review,0.631,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Maria Garcia
CDD_A3E0F147AC,CUST_BADE6E22,2023-06-02,initial_risk_assessment,0.3,,low,Initial onboarding risk assessment - Classified as low risk,,Onboarding System,Emily Thompson
CDD_3ACE0756F3,CUST_BADE6E22,2024-06-01,periodic_review,0.265,low,low,Routine CDD review - Risk level maintained at low,,Automated CDD Schedule,Jessica Martinez
CDD_605D8D9D5D,CUST_BADE6E22,2025-06-01,periodic_review,0.371,low,low,Routine CDD review - Risk level maintained at low,,Automated CDD Schedule,Robert Johnson
CDD_95F874BD95,CUST_33A3DAF3,2023-09-21,initial_risk_assessment,0.3,,low,Initial onboarding risk assessment - Classified as low risk,,Onboarding System,Jessica Martinez
CDD_EF8EC5C5CA,CUST_33A3DAF3,2023-12-20,risk_level_change,0.351,low,low,Risk level maintained during periodic CDD review,,Risk Model,Maria Garcia
CDD_40C8880C96,CUST_33A3DAF3,2024-03-17,periodic_review,0.316,low,low,Routine CDD review - Risk level maintained at low,,Automated CDD Schedule,Jessica Martinez
CDD_EEB927298D,CUST_33A3DAF3,2024-06-02,risk_level_change,0.56,low,medium,Risk level increased during periodic CDD review,,Risk Model,Robert Johnson
CDD_0078DCB7D3,CUST_33A3DAF3,2024-09-12,periodic_review,0.571,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Lisa Anderson
CDD_C34D483704,CUST_33A3DAF3,2024-11-30,periodic_review,0.568,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Emily Thompson
CDD_498098496F,CUST_33A3DAF3,2025-02-17,periodic_review,0.51,medium,medium,Routine CDD review - Risk level maintained at medium - EDD investigation initiated,EDD_EFDD8A3C13,Automated CDD Schedule,Michael Rodriguez
CDD_CFBF57F863,CUST_33A3DAF3,2025-05-11,periodic_review,0.633,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Robert Johnson
CDD_7A7AA87F38,CUST_33A3DAF3,2025-08-07,periodic_review,0.603,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Lisa Anderson
CDD_D4F3E1C586,CUST_33A3DAF3,2025-10-25,periodic_review,0.541,medium,medium,Routine CDD review - Risk level maintained at medium - EDD investigation initiated,EDD_BC9518636C,Automated CDD Schedule,Sarah Chen
CDD_902CBF0EE1,CUST_3CEF6982,2023-10-30,initial_risk_assessment,0.3,,low,Initial onboarding risk assessment - Classified as low risk,,Onboarding System,Emily Thompson
CDD_FFDF58DFFA,CUST_3CEF6982,2024-04-27,periodic_review,0.337,low,low,Routine CDD review - Risk level maintained at low,,Automated CDD Schedule,Emily Thompson
CDD_2B6D9C1762,CUST_3CEF6982,2024-11-08,periodic_review,0.288,low,low,Routine CDD review - Risk level maintained at low,,Automated CDD Schedule,Robert Johnson
CDD_9C288FCD58,CUST_3CEF6982,2025-05-17,periodic_review,0.237,low,low,Routine CDD review - Risk level maintained at low,,Automated CDD Schedule,Robert Johnson
CDD_2CF1AC866B,CUST_3F0A1050,2023-03-22,initial_risk_assessment,0.3,,low,Initial onboarding risk assessment - Classified as low risk,,Onboarding System,Emily Thompson
CDD_69A22A92F0,CUST_3F0A1050,2024-03-21,periodic_review,0.362,low,low,Routine CDD review - Risk level maintained at low,,Automated CDD Schedule,Jessica Martinez
CDD_651E81E0DB,CUST_3F0A1050,2025-03-28,periodic_review,0.362,low,low,Routine CDD review - Risk level maintained at low,,Automated CDD Schedule,David Kim
CDD_E03EDC51FB,CUST_705C73EC,2023-03-20,initial_risk_assessment,0.3,,low,Initial onboarding risk assessment - Classified as low risk,,Onboarding System,Maria Garcia
CDD_1B3E5E379C,CUST_705C73EC,2023-09-16,periodic_review,0.385,low,low,Routine CDD review - Risk level maintained at low,,Automated CDD Schedule,Michael Rodriguez
CDD_D7E62B0B93,CUST_705C73EC,2024-03-15,periodic_review,0.303,low,low,Routine CDD review - Risk level maintained at low,,Automated CDD Schedule,James Wilson
