kyc_event_id,customer_id,kyc_check_date,document_type,document_verified,reviewer,result,expiry_date,notes
KYC_73FB883D9B,CUST_5357AD40,2024-02-02,Driver License,True,Lisa Anderson,approved,2027-11-04,
KYC_399C8FD24C,CUST_5357AD40,2025-06-21,Proof of Address,True,Michael Rodriguez,approved,2029-07-29,
KYC_5CC166777D,CUST_F5AD94F6,2023-02-04,Utility Bill,True,Sarah Chen,approved,2024-07-05,
KYC_5DA77EE40E,CUST_F5AD94F6,2023-02-04,Bank Statement,True,Maria Garcia,pending,2027-10-12,
KYC_44F6437B13,CUST_F5AD94F6,2023-02-04,Passport,True,Michael Rodriguez,approved,2026-06-09,
KYC_4856A487DF,CUST_F5AD94F6,2024-03-09,Proof of Address,True,Lisa Anderson,approved,2027-01-31,
KYC_DEEF0EAEBC,CUST_F5AD94F6,2025-06-15,Driver License,True,David Kim,approved,2027-08-11,
KYC_6453CBAD31,CUST_FB5BEC9D,2022-07-01,Driver License,True,Sarah Chen,approved,2023-07-15,
KYC_36F22E5EE5,CUST_FB5BEC9D,2022-07-01,Utility Bill,True,James Wilson,approved,2027-06-28,
KYC_7966E345F5,CUST_FB5BEC9D,2022-07-01,Passport,True,Sarah Chen,approved,2024-01-16,
KYC_30925F4B49,CUST_FB5BEC9D,2023-11-09,Driver License,True,Jessica Martinez,approved,2026-11-23,
KYC_8438DBBD4B,CUST_FB5BEC9D,2024-09-12,Driver License,True,Emily Thompson,pending,2026-11-18,
KYC_FC3B66D91C,CUST_FB5BEC9D,2025-07-17,Proof of Address,True,James Wilson,approved,2028-05-09,
KYC_B659ECAEF7,CUST_6632E153,2022-11-07,Bank Statement,True,Maria Garcia,approved,2026-01-09,
KYC_868B5103DB,CUST_6632E153,2022-11-07,Driver License,True,David Kim,approved,2026-10-18,
KYC_D2FBAA9BD8,CUST_6632E153,2022-11-07,Passport,True,David Kim,approved,2027-10-15,
KYC_20E118F29E,CUST_6632E153,2022-11-07,Utility Bill,True,Sarah Chen,approved,2027-08-02,
KYC_2B3F4D82A1,CUST_6632E153,2024-02-01,Proof of Address,True,James Wilson,approved,2026-08-02,
KYC_2430507853,CUST_6632E153,2025-05-01,Proof of Address,True,Jessica Martinez,approved,2028-05-20,
KYC_1B679AED9C,CUST_06FC81F2,2023-01-18,Utility Bill,True,Emily Thompson,approved,2025-09-12,
KYC_A1E0C828A7,CUST_06FC81F2,2023-01-18,Driver License,True,Emily Thompson,approved,2026-06-20,
KYC_A872A7E4FC,CUST_06FC81F2,2023-01-18,Passport,True,Jessica Martinez,approved,2026-04-14,
KYC_E8B42D5477,CUST_06FC81F2,2023-01-18,Bank Statement,True,Robert Johnson,approved,2026-03-09,
KYC_72C621D80A,CUST_06FC81F2,2024-02-02,Proof of Address,True,Jessica Martinez,approved,2026-04-12,
KYC_5BCB41F681,CUST_06FC81F2,2025-03-27,Passport,True,Emily Thompson,approved,2028-04-14,
KYC_172F9F0FC6,CUST_7BF19317,2022-03-12,Utility Bill,True,Jessica Martinez,approved,2026-09-03,
KYC_4F3B1C1769,CUST_7BF19317,2022-03-12,Passport,True,William Taylor,approved,2023-06-06,
KYC_F608AF606D,CUST_7BF19317,2022-03-12,Driver License,True,Sarah Chen,approved,2024-02-29,
KYC_92292AB798,CUST_7BF19317,2023-06-15,Proof of Address,True,Michael Rodriguez,approved,2028-05-28,
KYC_1C8AAD299B,CUST_7BF19317,2024-01-20,Passport,True,David Kim,approved,2025-08-27,
KYC_9008D07C90,CUST_7BF19317,2024-11-29,Driver License,True,Jessica Martinez,expired,2028-06-25,
KYC_C791E2EDC5,CUST_7BF19317,2025-11-02,Bank Statement,True,Jessica Martinez,approved,2030-07-20,
KYC_7B4157043E,CUST_1155EFAF,2022-01-09,Bank Statement,True,David Kim,approved,2026-05-16,
KYC_9CAF39C55E,CUST_1155EFAF,2022-01-09,Passport,True,Emily Thompson,approved,2025-05-21,
KYC_C1254C1A6A,CUST_1155EFAF,2022-01-09,Driver License,True,Emily Thompson,approved,2026-12-23,
KYC_A4C1A12A0D,CUST_1155EFAF,2022-01-09,Utility Bill,True,Jessica Martinez,approved,2024-03-01,
KYC_19AB973945,CUST_1155EFAF,2022-08-09,Passport,True,Jessica Martinez,pending,2026-05-04,
KYC_E38A3133F3,CUST_1155EFAF,2023-06-14,Proof of Address,True,Michael Rodriguez,approved,2025-08-29,
KYC_C3F0B3E0D0,CUST_1155EFAF,2023-12-16,Bank Statement,True,Maria Garcia,approved,2025-12-25,
KYC_76E862680F,CUST_1155EFAF,2025-04-12,Driver License,True,Sarah Chen,approved,2028-12-13,
KYC_49B90BAB21,CUST_6AFF62F9,2023-04-27,Passport,True,James Wilson,approved,2026-07-13,
KYC_2CE1037DFC,CUST_6AFF62F9,2023-04-27,Bank Statement,True,Michael Rodriguez,pending,2027-07-21,
KYC_6734003814,CUST_6AFF62F9,2024-09-27,Bank Statement,True,James Wilson,approved,2028-10-16,
KYC_86261C6EB5,CUST_6AFF62F9,2025-06-15,Passport,True,Robert Johnson,approved,2027-06-15,
KYC_3B37805D26,CUST_C38662FD,2022-11-27,Passport,True,Jessica Martinez,approved,2027-10-09,
KYC_F2E5C4722B,CUST_C38662FD,2022-11-27,Utility Bill,True,Maria Garcia,approved,2027-06-13,
KYC_A0396AE3E5,CUST_C38662FD,2022-11-27,Driver License,True,Michael Rodriguez,approved,2025-12-13,
KYC_722E79DFC6,CUST_C38662FD,2022-11-27,Bank Statement,True,Lisa Anderson,approved,2024-10-26,
KYC_386C9612C4,CUST_C38662FD,2023-12-06,Proof of Address,True,Jessica Martinez,approved,2027-02-15,
KYC_71B6E8F438,CUST_C38662FD,2024-10-28,Bank Statement,True,Michael Rodriguez,approved,2029-06-30,
KYC_E63E974CD3,CUST_2BC3F8CD,2022-06-21,Passport,True,Robert Johnson,approved,2026-07-25,
KYC_615CDBF941,CUST_2BC3F8CD,2022-06-21,Bank Statement,True,David Kim,approved,2024-02-09,
KYC_BE6811ABF9,CUST_2BC3F8CD,2022-06-21,Driver License,True,James Wilson,approved,2024-04-12,
KYC_443E714D35,CUST_2BC3F8CD,2022-06-21,Utility Bill,True,Lisa Anderson,approved,2025-10-16,
KYC_D4CAC5A96E,CUST_2BC3F8CD,2023-06-07,Passport,True,William Taylor,approved,2028-02-06,
KYC_CDDF4BE37D,CUST_2BC3F8CD,2024-05-12,Driver License,True,Jessica Martinez,expired,2026-11-09,
KYC_75AC1CAC68,CUST_2BC3F8CD,2025-10-15,Proof of Address,True,James Wilson,approved,2029-03-08,
KYC_B564E76B0F,CUST_02D115EF,2023-10-03,Utility Bill,True,Robert Johnson,approved,2028-08-14,
KYC_7A646A9531,CUST_02D115EF,2023-10-03,Driver License,True,William Taylor,approved,2026-07-09,
KYC_28A0D80A50,CUST_02D115EF,2023-10-03,Passport,True,Michael Rodriguez,approved,2026-03-07,
KYC_D63A272C25,CUST_02D115EF,2023-10-03,Bank Statement,True,Jessica Martinez,approved,2026-07-12,
KYC_F804B0B847,CUST_02D115EF,2024-06-05,Driver License,True,James Wilson,approved,2026-07-01,
KYC_F38BBCD937,CUST_02D115EF,2025-10-12,Driver License,True,William Taylor,approved,2029-04-02,
KYC_993D2C2FD9,CUST_18EF1612,2022-02-10,Driver License,True,Robert Johnson,pending,2026-01-01,
KYC_7A495C1499,CUST_18EF1612,2022-02-10,Utility Bill,True,Robert Johnson,approved,2024-12-03,
KYC_D8822AB698,CUST_18EF1612,2023-02-18,Passport,True,William Taylor,approved,2024-10-17,
KYC_4AEAB68173,CUST_18EF1612,2024-04-05,Passport,False,Maria Garcia,approved,2025-10-23,
KYC_DA24554165,CUST_18EF1612,2025-01-18,Passport,True,Robert Johnson,pending,2026-02-16,
KYC_030D193A18,CUST_23C00443,2023-10-16,Bank Statement,True,Jessica Martinez,approved,2025-01-06,
KYC_D65D17F1EF,CUST_23C00443,2023-10-16,Utility Bill,True,William Taylor,approved,2028-05-29,
KYC_94901B93E2,CUST_23C00443,2023-10-16,Driver License,True,Lisa Anderson,approved,2025-04-19,
KYC_7D6C01C6B6,CUST_23C00443,2023-10-16,Passport,True,Lisa Anderson,approved,2028-02-16,
KYC_3B9A9F5440,CUST_23C00443,2024-10-30,Passport,True,James Wilson,approved,2029-06-16,
KYC_F7CAED6C35,CUST_AE17D43A,2022-10-17,Bank Statement,True,Emily Thompson,approved,2024-08-29,
KYC_3BDEA2F24D,CUST_AE17D43A,2022-10-17,Utility Bill,True,James Wilson,approved,2026-05-24,
KYC_B4D10B6EAE,CUST_AE17D43A,2022-10-17,Driver License,True,Lisa Anderson,approved,2027-04-16,
KYC_78C9B0EF5E,CUST_AE17D43A,2022-10-17,Passport,False,Michael Rodriguez,approved,2025-04-10,
KYC_28ECB301E4,CUST_AE17D43A,2023-05-09,Passport,True,Jessica Martinez,approved,2027-12-10,
KYC_8EF50EC5AF,CUST_AE17D43A,2024-10-17,Passport,True,William Taylor,approved,2026-03-09,
KYC_71944ADFCA,CUST_36E4618B,2023-05-17,Passport,False,Lisa Anderson,approved,2027-09-11,
KYC_FD6FA19641,CUST_36E4618B,2023-05-17,Bank Statement,True,Robert Johnson,approved,2028-02-22,
KYC_8497CA4640,CUST_36E4618B,2024-01-23,Passport,True,James Wilson,approved,2025-07-26,
KYC_D96DC88A57,CUST_36E4618B,2024-12-25,Bank Statement,True,Jessica Martinez,approved,2026-06-29,
KYC_77185ABF3F,CUST_36E4618B,2025-09-19,Proof of Address,True,Michael Rodriguez,approved,2029-03-06,
KYC_BCB9EE2C14,CUST_DEF8C975,2023-01-13,Bank Statement,True,Robert Johnson,rejected,2027-08-30,
KYC_1346187021,CUST_DEF8C975,2023-01-13,Utility Bill,True,David Kim,approved,2027-02-24,
KYC_1A5A62083C,CUST_DEF8C975,2023-01-13,Driver License,True,Robert Johnson,approved,2026-02-26,
KYC_194A903F8F,CUST_DEF8C975,2024-02-02,Proof of Address,True,Michael Rodriguez,approved,2028-08-25,
KYC_7632AE3076,CUST_DEF8C975,2024-10-22,Passport,True,Sarah Chen,approved,2028-09-17,
KYC_1C9D7D16C1,CUST_DEF8C975,2025-06-27,Driver License,True,James Wilson,approved,2029-11-26,
KYC_397C7BB6F2,CUST_0FCD8EF1,2023-08-07,Utility Bill,True,Michael Rodriguez,approved,2026-10-10,
KYC_A30E8FABC8,CUST_0FCD8EF1,2023-08-07,Passport,True,James Wilson,approved,2025-08-19,
KYC_D274930862,CUST_0FCD8EF1,2024-12-19,Passport,True,Lisa Anderson,approved,2026-10-29,
KYC_6C69E13B47,CUST_D47137C2,2023-09-07,Passport,False,James Wilson,approved,2025-02-11,
KYC_73CF32CAF4,CUST_D47137C2,2023-09-07,Driver License,True,Robert Johnson,approved,2026-11-30,
KYC_76B3DC2BA8,CUST_D47137C2,2024-10-13,Bank Statement,True,David Kim,approved,2029-08-09,
KYC_14ABD8C837,CUST_9657D6E7,2023-02-11,Bank Statement,True,William Taylor,approved,2026-08-29,
KYC_04E8EB427D,CUST_9657D6E7,2023-02-11,Utility Bill,True,James Wilson,approved,2025-04-12,
KYC_A2BDFFA201,CUST_9657D6E7,2023-02-11,Passport,True,Lisa Anderson,approved,2027-07-23,
KYC_1FC71B8F5C,CUST_9657D6E7,2023-02-11,Driver License,True,Emily Thompson,approved,2027-02-20,
KYC_924531CDF6,CUST_9657D6E7,2024-03-22,Driver License,True,David Kim,approved,2025-05-07,
KYC_297E6BB808,CUST_9657D6E7,2024-12-19,Proof of Address,True,James Wilson,expired,2027-01-04,
KYC_C76ABC3E14,CUST_9657D6E7,2025-10-04,Passport,True,William Taylor,approved,2029-03-18,
KYC_0832D28395,CUST_11ED91D5,2022-06-08,Utility Bill,True,Robert Johnson,approved,2023-11-01,
KYC_25D8FA6E3D,CUST_11ED91D5,2022-06-08,Passport,True,David Kim,approved,2024-07-08,
KYC_A40FF55417,CUST_11ED91D5,2022-06-08,Bank Statement,True,Jessica Martinez,approved,2026-12-03,
KYC_F50709FE88,CUST_11ED91D5,2022-06-08,Driver License,True,Michael Rodriguez,approved,2024-07-11,
KYC_E616D5478B,CUST_11ED91D5,2022-12-21,Bank Statement,True,David Kim,approved,2026-08-17,
KYC_462CF6F2B9,CUST_11ED91D5,2023-09-09,Driver License,True,David Kim,approved,2025-06-04,
KYC_F7D8041243,CUST_11ED91D5,2024-04-23,Passport,True,William Taylor,pending,2026-01-22,
KYC_30FFE457BA,CUST_11ED91D5,2024-11-18,Bank Statement,True,William Taylor,expired,2028-02-24,
KYC_0C6815C0AF,CUST_2514B30A,2023-12-08,Driver License,True,Michael Rodriguez,approved,2028-12-05,
KYC_B3738A4452,CUST_2514B30A,2023-12-08,Bank Statement,True,Emily Thompson,pending,2027-05-08,
KYC_337EA0601B,CUST_2514B30A,2023-12-08,Passport,True,Jessica Martinez,approved,2026-09-14,
KYC_4ACF70EEF7,CUST_2514B30A,2024-12-29,Proof of Address,True,Michael Rodriguez,approved,2026-08-20,
KYC_8FCDCC4BFB,CUST_2514B30A,2025-11-03,Driver License,True,Maria Garcia,rejected,2030-10-01,
KYC_ACB5F98EF1,CUST_2F8C8D8F,2023-10-31,Bank Statement,True,James Wilson,approved,2028-03-23,
KYC_075F47A1F4,CUST_2F8C8D8F,2023-10-31,Utility Bill,True,Michael Rodriguez,approved,2025-07-17,
KYC_22A2943D15,CUST_2F8C8D8F,2023-10-31,Passport,True,William Taylor,approved,2028-05-12,
KYC_E696919D6F,CUST_2F8C8D8F,2023-10-31,Driver License,True,Lisa Anderson,rejected,2025-12-25,
KYC_1463196E80,CUST_2F8C8D8F,2025-04-01,Bank Statement,True,Michael Rodriguez,approved,2029-01-16,
KYC_C57806B815,CUST_BEEA0DAD,2023-03-19,Bank Statement,True,James Wilson,approved,2025-08-30,
KYC_3406A27441,CUST_BEEA0DAD,2023-03-19,Passport,True,William Taylor,approved,2027-01-23,
KYC_5DD3CCA2DC,CUST_BEEA0DAD,2023-03-19,Driver License,True,David Kim,approved,2027-01-11,
KYC_9CF0B1B671,CUST_BEEA0DAD,2024-02-19,Passport,True,Lisa Anderson,approved,2025-11-21,
KYC_E0BCAB5390,CUST_BEEA0DAD,2025-04-17,Driver License,True,Robert Johnson,expired,2029-02-07,
KYC_5BDE2F29D6,CUST_BEEA0DAD,2025-10-18,Driver License,True,Michael Rodriguez,approved,2030-06-18,
KYC_492B568CA9,CUST_65FAB619,2023-08-09,Passport,True,Maria Garcia,approved,2026-03-15,
KYC_481621BC9B,CUST_65FAB619,2023-08-09,Driver License,True,Michael Rodriguez,approved,2027-09-09,
KYC_ADB5FCE62C,CUST_65FAB619,2024-04-27,Driver License,True,Emily Thompson,approved,2027-10-03,
KYC_5DD1559D95,CUST_65FAB619,2025-04-26,Proof of Address,True,James Wilson,approved,2029-07-31,
KYC_2E545E22A3,CUST_A4B83E9A,2022-01-25,Utility Bill,True,Robert Johnson,approved,2025-07-09,
KYC_834B7677F6,CUST_A4B83E9A,2022-01-25,Passport,True,William Taylor,approved,2025-08-24,
KYC_511E8ADC3B,CUST_A4B83E9A,2022-11-29,Driver License,True,Maria Garcia,approved,2024-05-18,
KYC_0EB5564FD8,CUST_A4B83E9A,2023-11-14,Driver License,True,Michael Rodriguez,approved,2025-10-22,
KYC_347A8B957D,CUST_A4B83E9A,2024-10-30,Passport,False,Robert Johnson,approved,2029-04-08,
KYC_BC12CE0FBC,CUST_1EEB6AB5,2022-06-01,Bank Statement,True,Lisa Anderson,approved,2024-08-14,
KYC_C43B4585BD,CUST_1EEB6AB5,2022-06-01,Driver License,True,Sarah Chen,approved,2023-11-16,
KYC_3C300E3DF7,CUST_1EEB6AB5,2022-06-01,Passport,True,David Kim,approved,2024-06-15,
KYC_4808517595,CUST_1EEB6AB5,2022-06-01,Utility Bill,True,Sarah Chen,approved,2025-05-21,
KYC_AB6EE79B50,CUST_1EEB6AB5,2023-02-20,Passport,True,David Kim,approved,2025-07-20,
KYC_20BB7A2110,CUST_1EEB6AB5,2023-12-08,Bank Statement,True,Emily Thompson,approved,2027-08-27,
KYC_909B3ECFBB,CUST_1EEB6AB5,2024-06-14,Proof of Address,True,Maria Garcia,expired,2027-06-17,
KYC_18BD3395F9,CUST_1EEB6AB5,2025-09-15,Passport,True,Sarah Chen,approved,2028-09-27,
KYC_99C2AFBE14,CUST_8261BFBD,2023-12-17,Passport,True,David Kim,approved,2026-11-19,
KYC_3C8AC21644,CUST_8261BFBD,2023-12-17,Bank Statement,True,Maria Garcia,approved,2026-07-31,
KYC_31B30B7F24,CUST_8261BFBD,2023-12-17,Driver License,True,William Taylor,approved,2025-10-15,
KYC_D4954A2FF6,CUST_8261BFBD,2024-10-24,Driver License,True,Jessica Martinez,approved,2026-12-17,
KYC_B9A5FABE57,CUST_8261BFBD,2025-09-13,Driver License,True,Maria Garcia,approved,2029-04-09,
KYC_8D1E837638,CUST_21530718,2023-11-07,Driver License,True,Sarah Chen,approved,2027-02-23,
KYC_E4507735A8,CUST_21530718,2023-11-07,Bank Statement,True,Robert Johnson,approved,2027-10-20,
KYC_B213431C4E,CUST_21530718,2023-11-07,Utility Bill,True,Maria Garcia,pending,2027-07-13,
KYC_C63E6CE710,CUST_21530718,2023-11-07,Passport,True,Emily Thompson,approved,2027-08-12,
KYC_225CC132F3,CUST_21530718,2024-05-07,Bank Statement,True,Emily Thompson,approved,2028-02-17,
KYC_BBCFD42870,CUST_21530718,2025-07-13,Proof of Address,True,Jessica Martinez,approved,2027-10-20,
KYC_60219061A9,CUST_457C8CFF,2023-12-31,Driver License,True,David Kim,approved,2027-12-04,
KYC_1B6A316A80,CUST_457C8CFF,2023-12-31,Bank Statement,True,Jessica Martinez,rejected,2025-01-05,
KYC_C76710C3B8,CUST_457C8CFF,2025-04-25,Passport,True,Sarah Chen,approved,2028-08-19,
KYC_E10DA5133B,CUST_58C27973,2022-01-31,Driver License,True,David Kim,approved,2024-06-05,
KYC_9BECE8F21F,CUST_58C27973,2022-01-31,Bank Statement,True,Robert Johnson,approved,2026-01-24,
KYC_A8924E6FE2,CUST_58C27973,2022-01-31,Utility Bill,True,William Taylor,pending,2023-07-25,
KYC_D992D4D25D,CUST_58C27973,2022-01-31,Passport,True,James Wilson,approved,2024-10-09,
KYC_E7A87EFDE0,CUST_58C27973,2022-10-22,Proof of Address,True,Sarah Chen,approved,2026-09-28,
KYC_CC514573DF,CUST_58C27973,2024-03-19,Passport,True,David Kim,approved,2026-04-13,
KYC_CFB904FECA,CUST_58C27973,2025-08-02,Bank Statement,True,Maria Garcia,approved,2027-02-08,
KYC_B0DC7A6399,CUST_D0741BDC,2023-07-10,Driver License,True,Jessica Martinez,pending,2026-07-18,
KYC_440BFF2A59,CUST_D0741BDC,2023-07-10,Passport,True,James Wilson,approved,2025-04-13,
KYC_5BD0064BF2,CUST_D0741BDC,2024-03-30,Passport,True,Jessica Martinez,approved,2026-10-29,
KYC_9C5F51F542,CUST_D0741BDC,2024-12-31,Proof of Address,True,William Taylor,approved,2026-03-13,
KYC_848DEF7C62,CUST_D0741BDC,2025-09-13,Driver License,True,James Wilson,approved,2029-08-21,
KYC_00E1D73094,CUST_EB343DE6,2022-05-02,Driver License,True,James Wilson,rejected,2023-06-24,
KYC_A1F8964223,CUST_EB343DE6,2022-05-02,Bank Statement,True,David Kim,approved,2023-08-09,
KYC_0597F6B6AE,CUST_EB343DE6,2023-01-10,Proof of Address,True,Lisa Anderson,approved,2024-06-05,
KYC_7CAF4B45C4,CUST_EB343DE6,2023-09-05,Passport,True,Emily Thompson,approved,2026-07-20,
KYC_5FB75ABFE7,CUST_EB343DE6,2024-04-11,Passport,True,David Kim,approved,2027-03-25,
KYC_035874C2E2,CUST_EB343DE6,2025-08-05,Passport,False,Jessica Martinez,approved,2029-11-25,
KYC_1ABD045A8B,CUST_FF3EB5C1,2022-08-25,Driver License,True,Michael Rodriguez,approved,2025-01-21,
KYC_2530090C45,CUST_FF3EB5C1,2022-08-25,Utility Bill,True,David Kim,approved,2026-03-30,
KYC_86086C6F24,CUST_FF3EB5C1,2023-08-01,Passport,False,Sarah Chen,approved,2026-07-07,
KYC_08FF96CC2C,CUST_FF3EB5C1,2024-05-07,Passport,True,William Taylor,approved,2027-03-11,
KYC_B3294F8F56,CUST_FF3EB5C1,2025-05-13,Proof of Address,True,Sarah Chen,approved,2026-11-02,
KYC_B06D6773A2,CUST_82DBF00E,2023-02-23,Utility Bill,True,Maria Garcia,approved,2026-03-15,
KYC_3B08A092E8,CUST_82DBF00E,2023-02-23,Passport,True,James Wilson,approved,2024-02-27,
KYC_360F9D0956,CUST_82DBF00E,2023-11-22,Bank Statement,True,William Taylor,approved,2026-08-23,
KYC_5DAE4E53F2,CUST_82DBF00E,2025-01-27,Bank Statement,True,Michael Rodriguez,approved,2029-11-29,
KYC_6E27596FC3,CUST_82DBF00E,2025-10-05,Passport,True,Robert Johnson,approved,2030-05-21,
KYC_623AD8B7E2,CUST_6650C6E8,2023-09-15,Driver License,True,Sarah Chen,approved,2027-04-26,
KYC_E73FAFBEB6,CUST_6650C6E8,2023-09-15,Bank Statement,True,David Kim,approved,2026-03-12,
KYC_C6DBD7B300,CUST_6650C6E8,2024-07-17,Bank Statement,True,Lisa Anderson,approved,2028-02-08,
KYC_B6D5BA79B4,CUST_EA2268EA,2022-02-10,Passport,True,James Wilson,approved,2023-03-16,
KYC_2F319AD05F,CUST_EA2268EA,2022-02-10,Driver License,True,Emily Thompson,approved,2024-11-09,
KYC_AE4167244E,CUST_EA2268EA,2022-02-10,Utility Bill,True,Lisa Anderson,approved,2026-05-30,
KYC_CA20613541,CUST_EA2268EA,2022-02-10,Bank Statement,True,Jessica Martinez,rejected,2026-11-14,
KYC_7ED0C23020,CUST_EA2268EA,2023-05-14,Driver License,True,Sarah Chen,approved,2026-06-09,
KYC_848337B6D9,CUST_EA2268EA,2024-04-14,Proof of Address,True,Lisa Anderson,expired,2029-01-12,
KYC_4105A856FF,CUST_EA2268EA,2024-11-18,Bank Statement,False,Sarah Chen,expired,2026-08-04,
KYC_CB3532E383,CUST_D37C3E8F,2022-04-03,Passport,True,Jessica Martinez,approved,2026-06-19,
KYC_29C5733B85,CUST_D37C3E8F,2022-04-03,Bank Statement,True,Jessica Martinez,approved,2025-05-20,
KYC_6CA747B1AE,CUST_D37C3E8F,2022-10-20,Passport,True,David Kim,approved,2023-11-07,
KYC_A1E10AC50C,CUST_D37C3E8F,2024-04-04,Passport,True,Maria Garcia,approved,2028-11-12,
KYC_43946E77F8,CUST_D37C3E8F,2025-08-30,Driver License,True,Lisa Anderson,approved,2027-02-06,
KYC_981063EE32,CUST_035413D8,2023-12-30,Utility Bill,True,William Taylor,approved,2027-03-30,
KYC_C74CAB3D56,CUST_035413D8,2023-12-30,Bank Statement,True,William Taylor,approved,2028-03-12,
KYC_8B1BE4BA8D,CUST_035413D8,2024-08-19,Driver License,True,David Kim,approved,2029-06-12,
KYC_2EA39AE89F,CUST_035413D8,2025-06-25,Proof of Address,True,Robert Johnson,approved,2027-09-21,
KYC_C319A0AC0E,CUST_721D263F,2022-06-03,Utility Bill,True,Emily Thompson,approved,2026-01-30,
KYC_4C7FC11595,CUST_721D263F,2022-06-03,Bank Statement,True,James Wilson,rejected,2023-10-08,
KYC_7581CE4CF7,CUST_721D263F,2022-06-03,Driver License,True,Emily Thompson,approved,2026-11-02,
KYC_3B924AE294,CUST_721D263F,2023-09-16,Passport,True,Lisa Anderson,approved,2026-10-03,
KYC_D11FAA8209,CUST_721D263F,2024-08-11,Passport,True,Michael Rodriguez,approved,2028-08-07,
KYC_06A1C167E9,CUST_DC869628,2023-05-25,Utility Bill,True,William Taylor,approved,2024-07-24,
KYC_EAFBA306E6,CUST_DC869628,2023-05-25,Bank Statement,True,James Wilson,approved,2025-06-29,
KYC_7C495E52CC,CUST_DC869628,2024-03-13,Driver License,True,Maria Garcia,approved,2025-11-10,
KYC_3129677096,CUST_DC869628,2025-08-21,Bank Statement,True,Lisa Anderson,approved,2028-09-27,
KYC_1DCFFF32C9,CUST_A553D4F5,2022-08-01,Driver License,True,Emily Thompson,approved,2025-08-12,
KYC_0009D7E827,CUST_A553D4F5,2022-08-01,Utility Bill,True,Maria Garcia,approved,2024-08-06,
KYC_B7FB8D9CF8,CUST_A553D4F5,2022-08-01,Passport,True,Lisa Anderson,approved,2025-09-16,
KYC_190B31396B,CUST_A553D4F5,2022-08-01,Bank Statement,True,Michael Rodriguez,approved,2025-07-14,
KYC_1468015FA0,CUST_A553D4F5,2023-10-30,Passport,True,Maria Garcia,approved,2026-10-03,
KYC_E7CF8BCC29,CUST_A553D4F5,2024-05-24,Passport,True,James Wilson,expired,2027-01-30,
KYC_DFA4D0C35A,CUST_A553D4F5,2025-01-12,Passport,True,Sarah Chen,approved,2026-11-05,
KYC_D00E915782,CUST_A553D4F5,2025-09-28,Proof of Address,True,David Kim,approved,2029-11-17,
KYC_9529AB989D,CUST_C5106E91,2023-09-02,Bank Statement,True,Lisa Anderson,approved,2025-04-12,
KYC_294478F692,CUST_C5106E91,2023-09-02,Driver License,True,David Kim,approved,2025-10-27,
KYC_F298B98735,CUST_C5106E91,2023-09-02,Passport,True,Jessica Martinez,approved,2028-06-03,
KYC_DB4F14D96D,CUST_C5106E91,2023-09-02,Utility Bill,True,Robert Johnson,approved,2024-10-03,
KYC_CFBDF8813E,CUST_C5106E91,2024-09-02,Bank Statement,True,Maria Garcia,approved,2027-10-21,
KYC_55548E20DA,CUST_FA6B23E4,2023-12-13,Passport,True,Emily Thompson,approved,2027-07-14,
KYC_80D1A70963,CUST_FA6B23E4,2023-12-13,Driver License,False,Lisa Anderson,approved,2028-05-11,
KYC_04953A0297,CUST_FA6B23E4,2025-04-09,Proof of Address,True,James Wilson,rejected,2030-01-13,
KYC_0044D17383,CUST_872E061C,2023-08-12,Bank Statement,True,Emily Thompson,approved,2026-08-28,
KYC_7E2445A391,CUST_872E061C,2023-08-12,Driver License,True,Maria Garcia,approved,2026-09-30,
KYC_D8AAD177B9,CUST_872E061C,2023-08-12,Passport,True,James Wilson,approved,2026-03-29,
KYC_2141D8A28F,CUST_872E061C,2024-12-04,Driver License,True,David Kim,approved,2028-12-15,
